Скорость реки:0.035
Расход сточных вод на оголовок:0.049
Диаметр оголовка:0.16
Расстояния между оголовками:3.5 ;;;;;;;;;;;;;;Расстояния между оголовками (расч.):2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 2.80624 
:35;;;;;;;;;;;;;;:34.6103
:35;;;;;;;;;;;;;;:34.6103
:;;;;;;;;;;;;;;Общая ширина (расч.):128.152
Глубина:19;;;;;;;;;;;;;;Глубина (расч.):18.7083
Промежуточные сечения:100 ;;;;;;;;;;;;;;Помежуточные сечения (расч.):100 
Расчетный участок реки:500;;;;;;;;;;;;;;Участок реки (расч.):499.953
Высоты оголовков:2 ;;;;;;;;;;;;;;Высоты оголовков (расч.):1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 1.87083 
Начальное разбавление:10;;;;;;;;;;;;;;dx:0.127604
Расстояние от створа выпуска:0;;;;;;;;;;;;;;dy:0.935414
Величина загрязняющего вещества:100;;;;;;;;;;;;;;dz:0.935414
Сторона расчетного квадрата:4;;;;;;;;;;;;;;Коэффициент диффузии:0.06
Количество оголовков:20;;;;;;;;;;;;;;Коэффициент Шези:50.7531

0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;
0.80776;0.80776;0.808083;0.808728;0.809694;0.810979;0.81258;0.814492;0.816713;0.819238;0.822059;0.825172;0.82857;0.832244;0.836187;0.84039;0.844844;0.849538;0.854463;0.859607;0.86496;0.870508;0.87624;0.882144;0.888205;0.89441;0.900747;0.907199;0.913754;0.920396;0.927111;0.933884;0.940699;0.947541;0.954395;0.961245;0.968077;0.974875;0.981623;0.988306;0.994909;1.00142;1.00782;1.01409;1.02023;1.02621;1.03203;1.03767;1.04312;1.04836;1.05338;1.05818;1.06273;1.06704;1.07108;1.07485;1.07835;1.08155;1.08446;1.08707;1.08936;1.09134;1.093;1.09434;1.09534;1.09601;1.09634;1.09634;1.096;1.09532;1.0943;1.09294;1.09125;1.08922;1.08686;1.08418;1.08117;1.07784;1.07421;1.07027;1.06603;1.0615;1.0567;1.05162;1.04627;1.04068;1.03484;1.02877;1.02248;1.01599;1.0093;1.00243;0.995389;0.988196;0.980863;0.973403;0.965833;0.958165;0.950417;0.942602;0.934737;0.926836;0.918915;0.910991;0.903078;0.895193;0.887351;0.879567;0.871857;0.864236;0.85672;0.849323;0.84206;0.834945;0.827993;0.821217;0.814631;0.808248;0.80208;0.796141;0.790441;0.784992;0.779805;0.77489;0.770258;0.765916;0.761874;0.75814;0.754722;0.751626;0.748858;0.746423;0.744328;0.742575;0.741169;0.740112;0.739406;0.739052;

499.953(3918);91.2123;1.09634
