0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;

0(0);25;4

6.11902e-25;6.11902e-25;3.75043e-24;6.60683e-23;3.72778e-22;4.46647e-21;2.27408e-20;2.07365e-19;9.59131e-19;7.07193e-18;2.98845e-17;1.84975e-16;7.17624e-16;3.82437e-15;1.36785e-14;6.39107e-14;2.11508e-13;8.78263e-13;2.69796e-12;1.00612e-11;2.87695e-11;9.71554e-11;2.59237e-10;7.98126e-10;1.99159e-09;5.62093e-09;1.31426e-08;3.41598e-08;7.4969e-08;1.80143e-07;3.71662e-07;8.28331e-07;1.60876e-06;3.33485e-06;6.10454e-06;1.17977e-05;2.03767e-05;3.67898e-05;6.00131e-05;0.000101404;0.000156362;0.000247642;0.000361253;0.000537017;0.000741696;0.00103623;0.00135618;0.00178322;0.00221391;0.00274446;0.00323751;0.0037933;0.00426327;0.0047408;0.00510003;0.00541981;0.00562448;0.00577501;0.00584933;0.00589013;0.0059058;0.00592195;0.00594518;0.00598683;0.0060347;0.00609087;0.00613293;0.00615989;0.00616067;0.00613589;0.0060968;0.00604642;0.00600717;0.00598195;0.00598196;0.00600721;0.00604649;0.00609697;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609697;0.00604649;0.00600721;0.00598196;0.00598195;0.00600717;0.00604642;0.0060968;0.00613589;0.00616067;0.00615989;0.00613293;0.00609087;0.0060347;0.00598683;0.00594518;0.00592195;0.0059058;0.00589013;0.00584933;0.00577501;0.00562448;0.00541981;0.00510003;0.0047408;0.00426327;0.0037933;0.00323751;0.00274446;0.00221391;0.00178322;0.00135618;0.00103623;0.000741696;0.000537017;0.000361253;0.000247642;0.000156362;0.000101404;6.00131e-05;3.67898e-05;2.03767e-05;1.17977e-05;6.10454e-06;3.33485e-06;1.60876e-06;8.28331e-07;3.71662e-07;1.80143e-07;7.4969e-08;3.41598e-08;1.31426e-08;5.62093e-09;1.99159e-09;7.98126e-10;2.59237e-10;9.71554e-11;2.87695e-11;1.00612e-11;2.69796e-12;8.78263e-13;2.11508e-13;6.39107e-14;1.36785e-14;3.82437e-15;7.17624e-16;1.84975e-16;2.98845e-17;7.07193e-18;9.59131e-19;2.07365e-19;2.27408e-20;4.46647e-21;3.72778e-22;6.60683e-23;3.74799e-24;5.94607e-25;1.72952e-26;2.43213e-27;0;0;0;0;0;
6.11902e-25;6.11902e-25;3.75043e-24;6.60683e-23;3.72778e-22;4.46647e-21;2.27408e-20;2.07365e-19;9.59131e-19;7.07193e-18;2.98845e-17;1.84975e-16;7.17624e-16;3.82437e-15;1.36785e-14;6.39107e-14;2.11508e-13;8.78263e-13;2.69796e-12;1.00612e-11;2.87695e-11;9.71554e-11;2.59237e-10;7.98126e-10;1.99159e-09;5.62093e-09;1.31426e-08;3.41598e-08;7.4969e-08;1.80143e-07;3.71662e-07;8.28331e-07;1.60876e-06;3.33485e-06;6.10454e-06;1.17977e-05;2.03767e-05;3.67898e-05;6.00131e-05;0.000101404;0.000156362;0.000247642;0.000361253;0.000537017;0.000741696;0.00103623;0.00135618;0.00178322;0.00221391;0.00274446;0.00323751;0.0037933;0.00426327;0.0047408;0.00510003;0.00541981;0.00562448;0.00577501;0.00584933;0.00589013;0.0059058;0.00592195;0.00594518;0.00598683;0.0060347;0.00609087;0.00613293;0.00615989;0.00616067;0.00613589;0.0060968;0.00604642;0.00600717;0.00598195;0.00598196;0.00600721;0.00604649;0.00609697;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609698;0.00604649;0.00600721;0.00598197;0.00598197;0.00600721;0.00604649;0.00609698;0.00613626;0.0061615;0.0061615;0.00613626;0.00609697;0.00604649;0.00600721;0.00598196;0.00598195;0.00600717;0.00604642;0.0060968;0.00613589;0.00616067;0.00615989;0.00613293;0.00609087;0.0060347;0.00598683;0.00594518;0.00592195;0.0059058;0.00589013;0.00584933;0.00577501;0.00562448;0.00541981;0.00510003;0.0047408;0.00426327;0.0037933;0.00323751;0.00274446;0.00221391;0.00178322;0.00135618;0.00103623;0.000741696;0.000537017;0.000361253;0.000247642;0.000156362;0.000101404;6.00131e-05;3.67898e-05;2.03767e-05;1.17977e-05;6.10454e-06;3.33485e-06;1.60876e-06;8.28331e-07;3.71662e-07;1.80143e-07;7.4969e-08;3.41598e-08;1.31426e-08;5.62093e-09;1.99159e-09;7.98126e-10;2.59237e-10;9.71554e-11;2.87695e-11;1.00612e-11;2.69796e-12;8.78263e-13;2.11508e-13;6.39107e-14;1.36785e-14;3.82437e-15;7.17624e-16;1.84975e-16;2.98845e-17;7.07193e-18;9.59131e-19;2.07365e-19;2.27408e-20;4.46647e-21;3.72778e-22;6.60683e-23;3.74799e-24;5.94607e-25;1.72952e-26;2.43213e-27;0;0;0;0;0;
9.48743e-25;9.48743e-25;2.13931e-23;8.37109e-23;1.50686e-21;5.60055e-21;7.31726e-20;2.57797e-19;2.61687e-18;8.72967e-18;7.19062e-17;2.26997e-16;1.56367e-15;4.67042e-15;2.75061e-14;7.77383e-14;3.98068e-13;1.06482e-12;4.80366e-12;1.21669e-11;4.88688e-11;1.17255e-10;4.22941e-10;9.61829e-10;3.13788e-09;6.76722e-09;2.00872e-08;4.11045e-08;1.11571e-07;2.16745e-07;5.4027e-07;9.96939e-07;2.2904e-06;4.01648e-06;8.5314e-06;1.42246e-05;2.80098e-05;4.44228e-05;8.12785e-05;0.000122669;0.000208965;0.000300244;0.000477031;0.000652795;0.000968903;0.00126344;0.00175458;0.00218163;0.00283976;0.00337032;0.0041216;0.00467739;0.00539305;0.00587057;0.00641923;0.00673901;0.00705512;0.00720564;0.00732491;0.00736571;0.00739449;0.00741064;0.00744749;0.00748915;0.00756045;0.00761662;0.00767865;0.00770562;0.00770691;0.00768213;0.00762494;0.00757456;0.00751711;0.00749189;0.00749191;0.00751715;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751716;0.00749191;0.00749191;0.00751716;0.00757467;0.00762515;0.00768267;0.00770791;0.00770791;0.00768267;0.00762515;0.00757467;0.00751715;0.00749191;0.00749189;0.00751711;0.00757456;0.00762494;0.00768213;0.00770691;0.00770562;0.00767865;0.00761662;0.00756045;0.00748915;0.00744749;0.00741064;0.00739449;0.00736571;0.00732491;0.00720564;0.00705512;0.00673901;0.00641923;0.00587057;0.00539305;0.00467739;0.0041216;0.00337032;0.00283976;0.00218163;0.00175458;0.00126344;0.000968903;0.000652795;0.000477031;0.000300244;0.000208965;0.000122669;8.12785e-05;4.44228e-05;2.80098e-05;1.42246e-05;8.5314e-06;4.01648e-06;2.2904e-06;9.96939e-07;5.4027e-07;2.16745e-07;1.11571e-07;4.11045e-08;2.00872e-08;6.76722e-09;3.13788e-09;9.61829e-10;4.22941e-10;1.17255e-10;4.88688e-11;1.21669e-11;4.80366e-12;1.06482e-12;3.98068e-13;7.77383e-14;2.75061e-14;4.67042e-15;1.56367e-15;2.26997e-16;7.19062e-17;8.72967e-18;2.61687e-18;2.57797e-19;7.31726e-20;5.60055e-21;1.50686e-21;8.37102e-23;2.13899e-23;7.63027e-25;1.85716e-25;3.17046e-27;7.38326e-28;0;0;0;0;
